codigo_oferta;codigo_curso;nome_curso;grau_curso;turno_curso;numero_vagas;nome_campus;cidade_campus;uf_campus;nome_ies;sigla_ies;min_ciencias_natureza;peso_ciencias_natureza;min_ciencias_humanas;peso_ciencias_humanas;min_linguagens;peso_linguagens;min_matematica;peso_matematica;min_redacao;peso_redacao;media_minima
189808;62676;FÍSICA;Licenciatura;Integral;40;CAMPUS SÃO LUÍS-MONTE CASTELO;São Luís;MA;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO;IFMA;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
189829;121781;FÍSICA;Licenciatura;Noturno;40;CAMPUS IMPERATRIZ;Imperatriz;MA;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO;IFMA;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
189835;1103313;FÍSICA;Licenciatura;Noturno;40;CAMPUS SANTA INES;Santa Inês;MA;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO;IFMA;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
189885;1514034;FÍSICA;Licenciatura;Noturno;40;CAMPUS PEDREIRAS;Pedreiras;MA;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO;IFMA;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
189890;1562542;GESTÃO AMBIENTAL;Tecnológico;Noturno;40;CAMPUS PINHEIRO;Pinheiro;MA;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO;IFMA;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
189841;1103320;GESTÃO DE TURISMO;Tecnológico;Noturno;30;ALCÂNTARA;Alcântara;MA;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO;IFMA;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
189806;21443;MATEMÁTICA;Licenciatura;Vespertino;40;CAMPUS SÃO LUÍS-MONTE CASTELO;São Luís;MA;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO;IFMA;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
189842;1103914;MATEMÁTICA;Licenciatura;Noturno;40;CAMPUS CODÓ;Codó;MA;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO;IFMA;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
189847;1160371;MATEMÁTICA;Licenciatura;Noturno;40;CAMPUS ZE DOCA;Zé Doca;MA;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO;IFMA;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
189857;1188419;MATEMÁTICA;Licenciatura;Vespertino;40;CAMPUS SÃO JOÃO DOS PATOS;São João dos Patos;MA;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO;IFMA;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
189877;1442893;PROCESSOS GERENCIAIS;Tecnológico;Noturno;40;SÃO JOSÉ DE RIBAMAR;São José de Ribamar;MA;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO;IFMA;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
189889;1516922;PROCESSOS QUÍMICOS;Tecnológico;Integral;40;CAMPUS SÃO LUÍS-MONTE CASTELO;São Luís;MA;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO;IFMA;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
189809;62682;QUÍMICA;Licenciatura;Integral;40;CAMPUS SÃO LUÍS-MONTE CASTELO;São Luís;MA;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO;IFMA;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
189836;1103315;QUÍMICA;Licenciatura;Noturno;40;CAMPUS ZE DOCA;Zé Doca;MA;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO;IFMA;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
189840;1103319;QUÍMICA;Licenciatura;Noturno;40;CAMPUS CODÓ;Codó;MA;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO;IFMA;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
189843;1103919;QUÍMICA;Licenciatura;Noturno;40;CAMPUS ACAILANDIA;Açailândia;MA;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO;IFMA;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
189888;1515617;REDES DE COMPUTADORES;Tecnológico;Matutino;40;CAMPUS SÃO JOÃO DOS PATOS;São João dos Patos;MA;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO;IFMA;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
189810;113813;SISTEMAS DE INFORMAÇÃO;Bacharelado;Integral;30;CAMPUS SÃO LUÍS-MONTE CASTELO;São Luís;MA;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO;IFMA;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
189864;1269544;ZOOTECNIA;Bacharelado;Matutino;40;CAMPUS CAXIAS;Caxias;MA;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO;IFMA;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
189870;1376178;ZOOTECNIA;Bacharelado;Integral;40;CAMPUS SÃO LUÍS-MARACANÃ;São Luís;MA;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO;IFMA;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
189881;1457401;ZOOTECNIA;Bacharelado;Integral;40;CAMPUS SÃO RAIMUNDO DAS MANGABEIRAS;São Raimundo das Mangabeiras;MA;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO;IFMA;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154655;1167795;ADMINISTRAÇÃO;Bacharelado;Integral;20;CAMPUS FORMIGA;Formiga;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154660;1515605;ADMINISTRAÇÃO;Bacharelado;Noturno;20;CAMPUS SABARÁ;Sabará;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154662;1357714;ADMINISTRAÇÃO;Bacharelado;Matutino;20;CAMPUS RIBEIRÃO DAS NEVES;Ribeirão das Neves;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154666;1419673;ADMINISTRAÇÃO;Bacharelado;Noturno;20;CAMPUS SÃO JOÃO EVANGELISTA;São João Evangelista;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154674;1191027;ADMINISTRAÇÃO;Bacharelado;Noturno;15;CAMPUS OURO BRANCO;Ouro Branco;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154676;121892;ADMINISTRAÇÃO;Bacharelado;Noturno;20;CAMPUS BAMBUÍ;Bambuí;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154644;105662;AGRONOMIA;Bacharelado;Integral;20;CAMPUS BAMBUÍ;Bambuí;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154678;1144914;AGRONOMIA;Bacharelado;Integral;20;CAMPUS SÃO JOÃO EVANGELISTA;São João Evangelista;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154638;1298972;ARQUITETURA E URBANISMO;Bacharelado;Vespertino;20;CAMPUS SANTA LUZIA;Santa Luzia;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154634;1167817;CIÊNCIA DA COMPUTAÇÃO;Bacharelado;Integral;20;CAMPUS FORMIGA;Formiga;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154641;1454373;CIÊNCIAS BIOLÓGICAS;Licenciatura;Noturno;20;CAMPUS SÃO JOÃO EVANGELISTA;São João Evangelista;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154647;5000575;CIÊNCIAS BIOLÓGICAS;Licenciatura;Noturno;20;CAMPUS BAMBUÍ;Bambuí;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154667;97071;CONSERVAÇÃO E RESTAURO;Tecnológico;Noturno;18;CAMPUS OURO PRETO;Ouro Preto;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154664;1298973;DESIGN DE INTERIORES;Tecnológico;Noturno;20;CAMPUS SANTA LUZIA;Santa Luzia;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154671;1419672;ENGENHARIA AMBIENTAL E SANITÁRIA;Bacharelado;Integral;20;CAMPUS GOVERNADOR VALADARES;Governador Valadares;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154661;1298971;ENGENHARIA CIVIL;Bacharelado;Noturno;20;CAMPUS SANTA LUZIA;Santa Luzia;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154669;1313192;ENGENHARIA CIVIL;Bacharelado;Integral;20;CÂMPUS PIUMHI;Piumhi;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154672;1454372;ENGENHARIA CIVIL;Bacharelado;Noturno;20;CAMPUS GOVERNADOR VALADARES;Governador Valadares;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154677;1268254;ENGENHARIA DE ALIMENTOS;Bacharelado;Integral;20;CAMPUS BAMBUÍ;Bambuí;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154684;1191042;ENGENHARIA DE COMPUTAÇÃO;Bacharelado;Integral;15;CAMPUS BAMBUÍ;Bambuí;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154645;1457903;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;Bacharelado;Integral;20;INSTITUTO FEDERAL MINAS GERAIS CAMPUS IBIRITÉ;Ibirité;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154650;1454543;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;Bacharelado;Integral;20;CAMPUS SABARÁ;Sabará;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154675;1137741;ENGENHARIA DE PRODUÇÃO;Bacharelado;Noturno;20;CAMPUS CONGONHAS;Congonhas;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154680;5000576;ENGENHARIA DE PRODUÇÃO;Bacharelado;Noturno;20;CAMPUS GOVERNADOR VALADARES;Governador Valadares;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154683;1110412;ENGENHARIA DE PRODUÇÃO;Bacharelado;Integral;20;CAMPUS BAMBUÍ;Bambuí;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154632;1327614;ENGENHARIA ELÉTRICA;Bacharelado;Noturno;20;ITABIRITO;Itabirito;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154637;121890;ENGENHARIA ELÉTRICA;Bacharelado;Integral;20;CAMPUS FORMIGA;Formiga;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154639;1404409;ENGENHARIA ELÉTRICA;Bacharelado;Integral;20;INSTITUTO FEDERAL MINAS GERAIS CAMPUS IPATINGA;Ipatinga;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;2.00;.00;1.00;.00;1.00;.00;2.00;.01;1.00;.01
154665;1313307;ENGENHARIA FLORESTAL;Bacharelado;Integral;20;CAMPUS SÃO JOÃO EVANGELISTA;São João Evangelista;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154651;1357715;ENGENHARIA MECÂNICA;Bacharelado;Integral;25;ARCOS;Arcos;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154631;1191047;ENGENHARIA METALÚRGICA;Bacharelado;Noturno;15;CAMPUS OURO BRANCO;Ouro Branco;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154654;116850;FÍSICA;Licenciatura;Noturno;20;CAMPUS BAMBUÍ;Bambuí;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154685;5000574;FÍSICA;Licenciatura;Noturno;20;CAMPUS OURO PRETO;Ouro Preto;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154686;1117788;FÍSICA;Licenciatura;Noturno;20;CAMPUS CONGONHAS;Congonhas;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154653;113279;GEOGRAFIA;Licenciatura;Noturno;20;CAMPUS OURO PRETO;Ouro Preto;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154663;5000411;GESTÃO AMBIENTAL;Tecnológico;Noturno;20;CAMPUS GOVERNADOR VALADARES;Governador Valadares;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154681;1454387;LETRAS - PORTUGUÊS E INGLÊS;Licenciatura;Noturno;15;CAMPUS CONGONHAS;Congonhas;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154640;1313968;LOGÍSTICA;Tecnológico;Noturno;20;CAMPUS SABARÁ;Sabará;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154636;116820;MATEMÁTICA;Licenciatura;Noturno;20;CAMPUS FORMIGA;Formiga;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154652;1142320;MATEMÁTICA;Licenciatura;Noturno;20;CAMPUS SÃO JOÃO EVANGELISTA;São João Evangelista;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154679;1419558;MEDICINA VETERINÁRIA;Bacharelado;Integral;20;CAMPUS BAMBUÍ;Bambuí;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154658;1404254;PEDAGOGIA;Licenciatura;Noturno;15;CAMPUS OURO BRANCO;Ouro Branco;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154682;1163760;PROCESSOS GERENCIAIS;Tecnológico;Noturno;17;CAMPUS RIBEIRÃO DAS NEVES;Ribeirão das Neves;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154687;1512308;PROCESSOS GERENCIAIS;Tecnológico;Noturno;20;IFMG / CAMPUS PONTE NOVA;Ponte Nova;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154649;5000578;SISTEMAS DE INFORMAÇÃO;Bacharelado;Integral;20;CAMPUS SÃO JOÃO EVANGELISTA;São João Evangelista;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154657;1191018;SISTEMAS DE INFORMAÇÃO;Bacharelado;Integral;20;CAMPUS SABARÁ;Sabará;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154673;1404253;SISTEMAS DE INFORMAÇÃO;Bacharelado;Noturno;15;CAMPUS OURO BRANCO;Ouro Branco;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
154646;103592;ZOOTECNIA;Bacharelado;Integral;22;CAMPUS BAMBUÍ;Bambuí;MG;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
175377;1314357;AGRONOMIA;Bacharelado;Integral;0;CAMPUS PONTA PORÃ;Ponta Porã;MS;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO DO SUL;IFMS;.01;3.00;.01;1.00;.01;1.00;.01;2.00;.01;1.00;.01
175378;1327495;AGRONOMIA;Bacharelado;Integral;0;CAMPUS NOVA ANDRADINA;Nova Andradina;MS;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO DO SUL;IFMS;.01;3.00;.01;1.00;.01;2.00;.01;2.00;.01;2.00;.01
175381;1419802;AGRONOMIA;Bacharelado;Integral;0;CAMPUS NAVIRAÍ;Naviraí;MS;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO DO SUL;IFMS;.01;3.00;.01;1.00;.01;2.00;.01;2.00;.01;2.00;.01
175374;1313940;ALIMENTOS;Tecnológico;Noturno;0;CAMPUS COXIM;Coxim;MS;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO DO SUL;IFMS;.01;1.00;.01;1.00;.01;1.00;.01;1.00;.01;1.00;.01
175368;1153960;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Tecnológico;Matutino;0;CAMPUS CORUMBÁ;Corumbá;MS;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO DO SUL;IFMS;.01;1.00;.01;1.00;.01;2.00;.01;3.00;.01;2.00;.01
175369;1153960;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Tecnológico;Noturno;0;CAMPUS CORUMBÁ;Corumbá;MS;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO DO SUL;IFMS;.01;1.00;.01;1.00;.01;2.00;.01;3.00;.01;2.00;.01
175370;1153961;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Tecnológico;Noturno;0;CAMPUS NOVA ANDRADINA;Nova Andradina;MS;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO DO SUL;IFMS;.01;1.00;.01;1.00;.01;1.00;.01;1.00;.01;1.00;.01
175376;1313944;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Tecnológico;Noturno;0;CAMPUS TRÊS LAGOAS;Três Lagoas;MS;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO DO SUL;IFMS;.01;2.00;.01;1.50;.01;2.00;.01;3.00;.01;2.50;.01
175379;1342766;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Tecnológico;Noturno;0;CAMPUS NAVIRAÍ;Naviraí;MS;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO DO SUL;IFMS;.01;2.00;.01;1.00;.01;2.00;.01;3.00;.01;2.00;.01
175386;1420129;ARQUITETURA E URBANISMO;Bacharelado;Integral;0;CAMPUS JARDIM;Jardim;MS;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO DO SUL;IFMS;.01;1.00;.01;2.50;.01;1.00;.01;2.50;.01;3.00;.01
175385;1420123;COMPUTAÇÃO;Licenciatura;Noturno;0;CAMPUS JARDIM;Jardim;MS;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO DO SUL;IFMS;.01;1.00;.01;2.00;.01;1.00;.01;3.00;.01;3.00;.01
175383;1419850;ENGENHARIA CIVIL;Bacharelado;Integral;0;CAMPUS AQUIDAUANA;Aquidauana;MS;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO DO SUL;IFMS;.01;1.00;.01;1.00;.01;2.00;.01;3.00;.01;1.00;.01
175380;1365667;ENGENHARIA DE PESCA;Bacharelado;Noturno;0;CAMPUS COXIM;Coxim;MS;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO DO SUL;IFMS;.01;3.00;.01;1.00;.01;1.00;.01;4.00;.01;1.00;.01
175389;1525285;ENGENHARIA ELÉTRICA;Bacharelado;Noturno;0;CAMPUS CAMPO GRANDE;Campo Grande;MS;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO DO SUL;IFMS;.01;2.00;.01;1.00;.01;2.00;.01;3.00;.01;2.00;.01
175390;1525300;ENGENHARIA MECÂNICA;Bacharelado;Noturno;0;CAMPUS CAMPO GRANDE;Campo Grande;MS;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO DO SUL;IFMS;.01;2.00;.01;1.00;.01;2.00;.01;3.00;.01;2.00;.01
175367;1153959;GESTÃO DO AGRONEGÓCIO;Tecnológico;Noturno;0;CAMPUS PONTA PORÃ;Ponta Porã;MS;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO DO SUL;IFMS;.01;1.00;.01;1.00;.01;1.00;.01;2.00;.01;1.00;.01
